"Query"	"GWAS_Trait"	"RS_Number"	"Position_GRCh37"	"Alleles"	"R2"	"D'"	"Risk_Allele"	"Effect_Size_95_CI"	"Beta_or_OR"	"P_value"
"rs2436343"	"Rheumatic fever"	"rs2400200"	"chr5:145126167"	"A=0.859, G=0.141"	"0.83743842364532"	"1"	"NR"	"0.3157"	"0.17-0.46"	6e-06
"rs1897542"	"Rheumatic fever"	"rs2400200"	"chr5:145126167"	"A=0.859, G=0.141"	"0.83743842364532"	"1"	"NR"	"0.3157"	"0.17-0.46"	6e-06
"rs1897543"	"Rheumatic fever"	"rs2400200"	"chr5:145126167"	"A=0.859, G=0.141"	"0.83743842364532"	"1"	"NR"	"0.3157"	"0.17-0.46"	6e-06
"rs1368342"	"Rheumatic fever"	"rs2400200"	"chr5:145126167"	"A=0.859, G=0.141"	"0.83743842364532"	"1"	"NR"	"0.3157"	"0.17-0.46"	6e-06
"rs13169344"	"Rheumatic fever"	"rs2400200"	"chr5:145126167"	"A=0.859, G=0.141"	"0.83743842364532"	"1"	"NR"	"0.3157"	"0.17-0.46"	6e-06
"rs2400201"	"Rheumatic fever"	"rs2400200"	"chr5:145126167"	"A=0.859, G=0.141"	"0.83743842364532"	"1"	"NR"	"0.3157"	"0.17-0.46"	6e-06
"rs11747973"	"Estimated glomerular filtration rate after 5 years in renal transplantation (donor effect)"	"rs11747973"	"chr5:172724872"	"C=0.727, T=0.273"	"1"	"1"	"NR"	NA	NA	6e-06
"rs6556465"	"Lung function (FEV1/FVC)"	"rs10073416"	"chr5:159487323"	"A=0.374, G=0.626"	"0.800322710770472"	"1"	"NR"	NA	NA	2e-08
"rs4419626"	"Lung function (FEV1/FVC)"	"rs10073416"	"chr5:159487323"	"A=0.374, G=0.626"	"0.800322710770472"	"1"	"NR"	NA	NA	2e-08
"rs12522137"	"Lung function (FEV1/FVC)"	"rs10073416"	"chr5:159487323"	"A=0.374, G=0.626"	"0.978594594594595"	"1"	"NR"	NA	NA	2e-08
"rs34949136"	"Lung function (FEV1/FVC)"	"rs10073416"	"chr5:159487323"	"A=0.374, G=0.626"	"0.837837837837838"	"1"	"NR"	NA	NA	2e-08
"rs3733869"	"Lung function (FEV1/FVC)"	"rs10073416"	"chr5:159487323"	"A=0.374, G=0.626"	"0.800322710770472"	"1"	"NR"	NA	NA	2e-08
"rs4540217"	"Lung function (FEV1/FVC)"	"rs10073416"	"chr5:159487323"	"A=0.374, G=0.626"	"0.800322710770472"	"1"	"NR"	NA	NA	2e-08
"rs6556467"	"Lung function (FEV1/FVC)"	"rs10073416"	"chr5:159487323"	"A=0.374, G=0.626"	"0.800322710770472"	"1"	"NR"	NA	NA	2e-08
"rs4360078"	"Lung function (FEV1/FVC)"	"rs10073416"	"chr5:159487323"	"A=0.374, G=0.626"	"0.800322710770472"	"1"	"NR"	NA	NA	2e-08
"rs7733926"	"Lung function (FEV1/FVC)"	"rs10073416"	"chr5:159487323"	"A=0.374, G=0.626"	"0.800322710770472"	"1"	"NR"	NA	NA	2e-08
"rs7447998"	"Lung function (FEV1/FVC)"	"rs10073416"	"chr5:159487323"	"A=0.374, G=0.626"	"0.800322710770472"	"1"	"NR"	NA	NA	2e-08
"rs4590210"	"Lung function (FEV1/FVC)"	"rs10073416"	"chr5:159487323"	"A=0.374, G=0.626"	"0.800322710770472"	"1"	"NR"	NA	NA	2e-08
"rs4441910"	"Lung function (FEV1/FVC)"	"rs10073416"	"chr5:159487323"	"A=0.374, G=0.626"	"0.800322710770472"	"1"	"NR"	NA	NA	2e-08
"rs2546961"	"Lung function (FEV1/FVC)"	"rs10073416"	"chr5:159487323"	"A=0.374, G=0.626"	"0.800322710770472"	"1"	"NR"	NA	NA	2e-08
"rs2431734"	"Lung function (FEV1/FVC)"	"rs10073416"	"chr5:159487323"	"A=0.374, G=0.626"	"0.800322710770472"	"1"	"NR"	NA	NA	2e-08
"rs2431741"	"Lung function (FEV1/FVC)"	"rs10073416"	"chr5:159487323"	"A=0.374, G=0.626"	"0.800322710770472"	"1"	"NR"	NA	NA	2e-08
"rs2546380"	"Lung function (FEV1/FVC)"	"rs10073416"	"chr5:159487323"	"A=0.374, G=0.626"	"0.800322710770472"	"1"	"NR"	NA	NA	2e-08
"rs2546970"	"Lung function (FEV1/FVC)"	"rs10073416"	"chr5:159487323"	"A=0.374, G=0.626"	"0.800322710770472"	"1"	"NR"	NA	NA	2e-08
"rs2431579"	"Lung function (FEV1/FVC)"	"rs10073416"	"chr5:159487323"	"A=0.374, G=0.626"	"0.800322710770472"	"1"	"NR"	NA	NA	2e-08
"rs2546376"	"Lung function (FEV1/FVC)"	"rs10073416"	"chr5:159487323"	"A=0.374, G=0.626"	"0.800322710770472"	"1"	"NR"	NA	NA	2e-08
"rs146925065"	"Medication use (calcium channel blockers)"	"rs27041"	"chr5:96115721"	"C=0.152, T=0.848"	"1"	"1"	"0.148646"	"0.06707112"	"0.045-0.089"	3e-09
"rs146925065"	"Systolic blood pressure"	"rs42398"	"chr5:96120455"	"C=0.146, T=0.854"	"0.884427376337191"	"0.95935960591133"	"0.8279"	"0.2195"	"0.15-0.29"	5e-10
"rs2447767"	"Coronary artery disease"	"rs2454899"	"chr5:106265125"	"A=0.409, G=0.591"	"0.938291322613356"	"0.978846153846154"	"0.367"	"0.034"	"0.02-0.048"	4e-07
"rs2454895"	"Coronary artery disease"	"rs2454899"	"chr5:106265125"	"A=0.409, G=0.591"	"0.938291322613356"	"0.978846153846154"	"0.367"	"0.034"	"0.02-0.048"	4e-07
"rs34032888"	"Vigorous physical activity"	"rs13243553"	"chr7:133506955"	"A=0.429, G=0.571"	"0.844180733231267"	"0.957258499730167"	"0.61"	"1.04"	NA	9e-11
"rs34032888"	"Chronotype"	"rs6958557"	"chr7:133585794"	"G=0.429, T=0.571"	"0.844180733231267"	"0.957258499730167"	"0.6067"	"1.0264436"	NA	4e-12
"rs34032888"	"Intelligence"	"rs4728302"	"chr7:133630463"	"C=0.449, T=0.551"	"1"	"1"	"0.5973"	"5.08"	NA	4e-07
"rs34032888"	"Intelligence"	"rs4728302"	"chr7:133630463"	"C=0.449, T=0.551"	"1"	"1"	"0.5973"	"5.967"	NA	2e-09
"rs34032888"	"Intelligence (MTAG)"	"rs4728302"	"chr7:133630463"	"C=0.449, T=0.551"	"1"	"1"	"NR"	"0.023831645"	"0.018-0.03"	8e-16
"rs34032888"	"Extremely high intelligence"	"rs4728302"	"chr7:133630463"	"C=0.449, T=0.551"	"1"	"1"	"0.582"	"5.66"	NA	1e-08
"rs34032888"	"Intelligence"	"rs2971963"	"chr7:133641505"	"A=0.449, G=0.551"	"1"	"1"	"NR"	"6.36"	"-"	2e-10
"rs16901883"	"Parkinson's disease"	"rs13153459"	"chr5:44515935"	"A=0.808, C=0.192"	"0.903991875988444"	"0.966554054054054"	"NR"	"2.45"	"1.79-3.34"	1e-06
"rs3898543"	"Parkinson's disease"	"rs13153459"	"chr5:44515935"	"A=0.808, C=0.192"	"0.903991875988444"	"0.966554054054054"	"NR"	"2.45"	"1.79-3.34"	1e-06
"rs960060"	"Parkinson's disease"	"rs13153459"	"chr5:44515935"	"A=0.808, C=0.192"	"0.903991875988444"	"0.966554054054054"	"NR"	"2.45"	"1.79-3.34"	1e-06
"rs59836876"	"Parkinson's disease"	"rs13153459"	"chr5:44515935"	"A=0.808, C=0.192"	"0.903991875988444"	"0.966554054054054"	"NR"	"2.45"	"1.79-3.34"	1e-06
"rs5867677"	"Parkinson's disease"	"rs13153459"	"chr5:44515935"	"A=0.808, C=0.192"	"1"	"1"	"NR"	"2.45"	"1.79-3.34"	1e-06
"rs7727980"	"Parkinson's disease"	"rs13153459"	"chr5:44515935"	"A=0.808, C=0.192"	"1"	"1"	"NR"	"2.45"	"1.79-3.34"	1e-06
"rs12187906"	"Parkinson's disease"	"rs13153459"	"chr5:44515935"	"A=0.808, C=0.192"	"1"	"1"	"NR"	"2.45"	"1.79-3.34"	1e-06
"rs57060529"	"Parkinson's disease"	"rs13153459"	"chr5:44515935"	"A=0.808, C=0.192"	"1"	"1"	"NR"	"2.45"	"1.79-3.34"	1e-06
"rs67485736"	"Parkinson's disease"	"rs13153459"	"chr5:44515935"	"A=0.808, C=0.192"	"1"	"1"	"NR"	"2.45"	"1.79-3.34"	1e-06
"rs6897255"	"Parkinson's disease"	"rs13153459"	"chr5:44515935"	"A=0.808, C=0.192"	"1"	"1"	"NR"	"2.45"	"1.79-3.34"	1e-06
"rs13179281"	"Parkinson's disease"	"rs13153459"	"chr5:44515935"	"A=0.808, C=0.192"	"1"	"1"	"NR"	"2.45"	"1.79-3.34"	1e-06
"rs34391578"	"Parkinson's disease"	"rs13153459"	"chr5:44515935"	"A=0.808, C=0.192"	"1"	"1"	"NR"	"2.45"	"1.79-3.34"	1e-06
"rs35656601"	"Parkinson's disease"	"rs13153459"	"chr5:44515935"	"A=0.808, C=0.192"	"1"	"1"	"NR"	"2.45"	"1.79-3.34"	1e-06
"rs10055724"	"Parkinson's disease"	"rs13153459"	"chr5:44515935"	"A=0.808, C=0.192"	"1"	"1"	"NR"	"2.45"	"1.79-3.34"	1e-06
"rs4493679"	"Parkinson's disease"	"rs13153459"	"chr5:44515935"	"A=0.808, C=0.192"	"1"	"1"	"NR"	"2.45"	"1.79-3.34"	1e-06
"rs10067171"	"Parkinson's disease"	"rs13153459"	"chr5:44515935"	"A=0.808, C=0.192"	"1"	"1"	"NR"	"2.45"	"1.79-3.34"	1e-06
"rs10035625"	"Parkinson's disease"	"rs13153459"	"chr5:44515935"	"A=0.808, C=0.192"	"1"	"1"	"NR"	"2.45"	"1.79-3.34"	1e-06
"rs10038534"	"Parkinson's disease"	"rs13153459"	"chr5:44515935"	"A=0.808, C=0.192"	"1"	"1"	"NR"	"2.45"	"1.79-3.34"	1e-06
"rs11437369"	"Parkinson's disease"	"rs13153459"	"chr5:44515935"	"A=0.808, C=0.192"	"1"	"1"	"NR"	"2.45"	"1.79-3.34"	1e-06
"rs6885437"	"Parkinson's disease"	"rs13153459"	"chr5:44515935"	"A=0.808, C=0.192"	"1"	"1"	"NR"	"2.45"	"1.79-3.34"	1e-06
"rs6890819"	"Parkinson's disease"	"rs13153459"	"chr5:44515935"	"A=0.808, C=0.192"	"1"	"1"	"NR"	"2.45"	"1.79-3.34"	1e-06
"rs6890908"	"Parkinson's disease"	"rs13153459"	"chr5:44515935"	"A=0.808, C=0.192"	"1"	"1"	"NR"	"2.45"	"1.79-3.34"	1e-06
"rs4469202"	"Parkinson's disease"	"rs13153459"	"chr5:44515935"	"A=0.808, C=0.192"	"1"	"1"	"NR"	"2.45"	"1.79-3.34"	1e-06
"rs34709098"	"Parkinson's disease"	"rs13153459"	"chr5:44515935"	"A=0.808, C=0.192"	"1"	"1"	"NR"	"2.45"	"1.79-3.34"	1e-06
"rs576238967"	"Parkinson's disease"	"rs13153459"	"chr5:44515935"	"A=0.808, C=0.192"	"1"	"1"	"NR"	"2.45"	"1.79-3.34"	1e-06
"rs61469554"	"Parkinson's disease"	"rs13153459"	"chr5:44515935"	"A=0.808, C=0.192"	"1"	"1"	"NR"	"2.45"	"1.79-3.34"	1e-06
"rs140509338"	"Parkinson's disease"	"rs13153459"	"chr5:44515935"	"A=0.808, C=0.192"	"1"	"1"	"NR"	"2.45"	"1.79-3.34"	1e-06
"rs55899909"	"Parkinson's disease"	"rs13153459"	"chr5:44515935"	"A=0.808, C=0.192"	"1"	"1"	"NR"	"2.45"	"1.79-3.34"	1e-06
"rs60408016"	"Parkinson's disease"	"rs13153459"	"chr5:44515935"	"A=0.808, C=0.192"	"0.967636482510624"	"1"	"NR"	"2.45"	"1.79-3.34"	1e-06
"rs4481355"	"Parkinson's disease"	"rs13153459"	"chr5:44515935"	"A=0.808, C=0.192"	"0.967636482510624"	"1"	"NR"	"2.45"	"1.79-3.34"	1e-06
"rs4419598"	"Parkinson's disease"	"rs13153459"	"chr5:44515935"	"A=0.808, C=0.192"	"0.967636482510624"	"1"	"NR"	"2.45"	"1.79-3.34"	1e-06
"rs4419599"	"Parkinson's disease"	"rs13153459"	"chr5:44515935"	"A=0.808, C=0.192"	"0.967636482510624"	"1"	"NR"	"2.45"	"1.79-3.34"	1e-06
"rs112741971"	"Parkinson's disease"	"rs13153459"	"chr5:44515935"	"A=0.808, C=0.192"	"0.967636482510624"	"1"	"NR"	"2.45"	"1.79-3.34"	1e-06
"rs147267285"	"Parkinson's disease"	"rs13153459"	"chr5:44515935"	"A=0.808, C=0.192"	"0.967636482510624"	"1"	"NR"	"2.45"	"1.79-3.34"	1e-06
"rs76996079"	"Parkinson's disease"	"rs13153459"	"chr5:44515935"	"A=0.808, C=0.192"	"0.967636482510624"	"1"	"NR"	"2.45"	"1.79-3.34"	1e-06
"rs4315927"	"Parkinson's disease"	"rs13153459"	"chr5:44515935"	"A=0.808, C=0.192"	"0.967636482510624"	"1"	"NR"	"2.45"	"1.79-3.34"	1e-06
"rs4426923"	"Parkinson's disease"	"rs13153459"	"chr5:44515935"	"A=0.808, C=0.192"	"0.967636482510624"	"1"	"NR"	"2.45"	"1.79-3.34"	1e-06
"rs4426924"	"Parkinson's disease"	"rs13153459"	"chr5:44515935"	"A=0.808, C=0.192"	"0.967636482510624"	"1"	"NR"	"2.45"	"1.79-3.34"	1e-06
"rs34512724"	"Parkinson's disease"	"rs13153459"	"chr5:44515935"	"A=0.808, C=0.192"	"0.967636482510624"	"1"	"NR"	"2.45"	"1.79-3.34"	1e-06
