"Query"	"GWAS_Trait"	"RS_Number"	"Position_GRCh37"	"Alleles"	"R2"	"D'"	"Risk_Allele"	"Effect_Size_95_CI"	"Beta_or_OR"	"P_value"
"rs12086472"	"Blood protein levels"	"rs1336900"	"chr1:150679033"	"A=0.424, G=0.576"	"0.94010889292196"	"1"	"0.3819095"	"0.4007"	"0.32-0.49"	1e-19
"rs12086472"	"Morning person"	"rs11587444"	"chr1:150722844"	"A=0.576, G=0.424"	"0.94010889292196"	"1"	"NR"	NA	NA	2e-08
"rs7533678"	"Chronotype"	"rs7524620"	"chr1:150616699"	"A=0.556, G=0.444"	"0.97972972972973"	"1"	"0.5935"	"0.0108808"	"0.0075-0.0143"	3e-10
"rs7533678"	"Blood protein levels"	"rs1336900"	"chr1:150679033"	"A=0.424, G=0.576"	"0.94010889292196"	"1"	"0.3819095"	"0.4007"	"0.32-0.49"	1e-19
"rs7533678"	"Morning person"	"rs11587444"	"chr1:150722844"	"A=0.576, G=0.424"	"0.94010889292196"	"1"	"NR"	NA	NA	2e-08
"rs5777735"	"Chronotype"	"rs7524620"	"chr1:150616699"	"A=0.556, G=0.444"	"0.97972972972973"	"1"	"0.5935"	"0.0108808"	"0.0075-0.0143"	3e-10
"rs5777735"	"Blood protein levels"	"rs1336900"	"chr1:150679033"	"A=0.424, G=0.576"	"0.94010889292196"	"1"	"0.3819095"	"0.4007"	"0.32-0.49"	1e-19
"rs5777735"	"Morning person"	"rs11587444"	"chr1:150722844"	"A=0.576, G=0.424"	"0.94010889292196"	"1"	"NR"	NA	NA	2e-08
"rs7540874"	"Chronotype"	"rs7524620"	"chr1:150616699"	"A=0.556, G=0.444"	"0.97972972972973"	"1"	"0.5935"	"0.0108808"	"0.0075-0.0143"	3e-10
"rs7540874"	"Blood protein levels"	"rs1336900"	"chr1:150679033"	"A=0.424, G=0.576"	"0.94010889292196"	"1"	"0.3819095"	"0.4007"	"0.32-0.49"	1e-19
"rs7540874"	"Morning person"	"rs11587444"	"chr1:150722844"	"A=0.576, G=0.424"	"0.94010889292196"	"1"	"NR"	NA	NA	2e-08
"rs1136808"	"Chronotype"	"rs7524620"	"chr1:150616699"	"A=0.556, G=0.444"	"0.97972972972973"	"1"	"0.5935"	"0.0108808"	"0.0075-0.0143"	3e-10
"rs1136808"	"Blood protein levels"	"rs1336900"	"chr1:150679033"	"A=0.424, G=0.576"	"0.94010889292196"	"1"	"0.3819095"	"0.4007"	"0.32-0.49"	1e-19
"rs1136808"	"Morning person"	"rs11587444"	"chr1:150722844"	"A=0.576, G=0.424"	"0.94010889292196"	"1"	"NR"	NA	NA	2e-08
"rs55960943"	"Chronotype"	"rs7524620"	"chr1:150616699"	"A=0.556, G=0.444"	"0.921052631578947"	"1"	"0.5935"	"0.0108808"	"0.0075-0.0143"	3e-10
"rs55960943"	"Blood protein levels"	"rs1336900"	"chr1:150679033"	"A=0.424, G=0.576"	"1"	"1"	"0.3819095"	"0.4007"	"0.32-0.49"	1e-19
"rs55960943"	"Morning person"	"rs11587444"	"chr1:150722844"	"A=0.576, G=0.424"	"1"	"1"	"NR"	NA	NA	2e-08
"rs56303945"	"Chronotype"	"rs7524620"	"chr1:150616699"	"A=0.556, G=0.444"	"0.921052631578947"	"1"	"0.5935"	"0.0108808"	"0.0075-0.0143"	3e-10
"rs56303945"	"Blood protein levels"	"rs1336900"	"chr1:150679033"	"A=0.424, G=0.576"	"1"	"1"	"0.3819095"	"0.4007"	"0.32-0.49"	1e-19
"rs56303945"	"Morning person"	"rs11587444"	"chr1:150722844"	"A=0.576, G=0.424"	"1"	"1"	"NR"	NA	NA	2e-08
"rs1415148"	"Chronotype"	"rs7524620"	"chr1:150616699"	"A=0.556, G=0.444"	"0.97972972972973"	"1"	"0.5935"	"0.0108808"	"0.0075-0.0143"	3e-10
"rs1415148"	"Blood protein levels"	"rs1336900"	"chr1:150679033"	"A=0.424, G=0.576"	"0.94010889292196"	"1"	"0.3819095"	"0.4007"	"0.32-0.49"	1e-19
"rs1415148"	"Morning person"	"rs11587444"	"chr1:150722844"	"A=0.576, G=0.424"	"0.94010889292196"	"1"	"NR"	NA	NA	2e-08
"rs11204718"	"Chronotype"	"rs7524620"	"chr1:150616699"	"A=0.556, G=0.444"	"0.921052631578947"	"1"	"0.5935"	"0.0108808"	"0.0075-0.0143"	3e-10
"rs11204718"	"Blood protein levels"	"rs1336900"	"chr1:150679033"	"A=0.424, G=0.576"	"1"	"1"	"0.3819095"	"0.4007"	"0.32-0.49"	1e-19
"rs11204718"	"Morning person"	"rs11587444"	"chr1:150722844"	"A=0.576, G=0.424"	"1"	"1"	"NR"	NA	NA	2e-08
"rs10788794"	"Fat body mass"	"rs2230061"	"chr1:150727539"	"A=0.359, G=0.641"	"0.936795062779315"	"1"	"NR"	"0.06"	"0.040-0.080"	4e-08
"rs10788794"	"Monocyte chemoattractant protein-1 levels"	"rs10888395"	"chr1:150762171"	"C=0.626, T=0.374"	"1"	"1"	NA	"0.0814"	"0.049-0.113"	6e-07
"rs10788794"	"Serum 25-Hydroxyvitamin D levels"	"rs3768013"	"chr1:150815411"	"A=0.374, G=0.626"	"1"	"1"	"0.369605"	"0.01488"	"0.011-0.019"	1e-13
"rs10788794"	"Nevus count or cutaneous melanoma"	"rs72704658"	"chr1:150833010"	"C=0.359, T=0.641"	"0.936795062779315"	"1"	"NR"	NA	NA	2e-10
"rs10788794"	"Tea consumption"	"rs10305664"	"chr1:150839686"	"A=0.641, C=0.359"	"0.936795062779315"	"1"	"0.352"	"0.0072"	"0.0041-0.0103"	7e-06
"rs10788794"	"Cutaneous squamous cell carcinoma"	"rs10399947"	"chr1:150861960"	"A=0.364, G=0.636"	"0.957528957528958"	"1"	"0.36"	"0.07"	"0.05-0.09"	7e-09
"rs10788794"	"Neurological blood protein biomarker levels"	"rs2867296"	"chr1:150903234"	"C=0.359, G=0.641"	"0.936795062779315"	"1"	"0.3606"	"0.38761"	"0.28-0.5"	3e-12
"rs10788794"	"Cutaneous malignant melanoma"	"rs8444"	"chr1:150938571"	"A=0.359, G=0.641"	"0.936795062779315"	"1"	"0.6445"	"1.0801"	NA	4e-14
"rs10788794"	"Urate levels"	"rs4970988"	"chr1:150950062"	"A=0.364, G=0.636"	"0.915528864117574"	"0.977822580645161"	"0.36"	"0.028"	"0.018-0.038/"	1e-07
"rs10788794"	"Bitter non-alcoholic beverage consumption"	"rs12405726"	"chr1:150956128"	"A=0.359, G=0.641"	"0.8951322596212"	"0.977510222626079"	"0.3514"	"0.0107"	"0.0074-0.014"	2e-10
"rs10888391"	"Fat body mass"	"rs2230061"	"chr1:150727539"	"A=0.359, G=0.641"	"0.936795062779315"	"1"	"NR"	"0.06"	"0.040-0.080"	4e-08
"rs10888391"	"Monocyte chemoattractant protein-1 levels"	"rs10888395"	"chr1:150762171"	"C=0.626, T=0.374"	"1"	"1"	NA	"0.0814"	"0.049-0.113"	6e-07
"rs10888391"	"Serum 25-Hydroxyvitamin D levels"	"rs3768013"	"chr1:150815411"	"A=0.374, G=0.626"	"1"	"1"	"0.369605"	"0.01488"	"0.011-0.019"	1e-13
"rs10888391"	"Nevus count or cutaneous melanoma"	"rs72704658"	"chr1:150833010"	"C=0.359, T=0.641"	"0.936795062779315"	"1"	"NR"	NA	NA	2e-10
"rs10888391"	"Tea consumption"	"rs10305664"	"chr1:150839686"	"A=0.641, C=0.359"	"0.936795062779315"	"1"	"0.352"	"0.0072"	"0.0041-0.0103"	7e-06
"rs10888391"	"Cutaneous squamous cell carcinoma"	"rs10399947"	"chr1:150861960"	"A=0.364, G=0.636"	"0.957528957528958"	"1"	"0.36"	"0.07"	"0.05-0.09"	7e-09
"rs10888391"	"Neurological blood protein biomarker levels"	"rs2867296"	"chr1:150903234"	"C=0.359, G=0.641"	"0.936795062779315"	"1"	"0.3606"	"0.38761"	"0.28-0.5"	3e-12
"rs10888391"	"Cutaneous malignant melanoma"	"rs8444"	"chr1:150938571"	"A=0.359, G=0.641"	"0.936795062779315"	"1"	"0.6445"	"1.0801"	NA	4e-14
"rs10888391"	"Urate levels"	"rs4970988"	"chr1:150950062"	"A=0.364, G=0.636"	"0.915528864117574"	"0.977822580645161"	"0.36"	"0.028"	"0.018-0.038/"	1e-07
"rs10888391"	"Bitter non-alcoholic beverage consumption"	"rs12405726"	"chr1:150956128"	"A=0.359, G=0.641"	"0.8951322596212"	"0.977510222626079"	"0.3514"	"0.0107"	"0.0074-0.014"	2e-10
"rs11204722"	"Fat body mass"	"rs2230061"	"chr1:150727539"	"A=0.359, G=0.641"	"0.936795062779315"	"1"	"NR"	"0.06"	"0.040-0.080"	4e-08
"rs11204722"	"Monocyte chemoattractant protein-1 levels"	"rs10888395"	"chr1:150762171"	"C=0.626, T=0.374"	"1"	"1"	NA	"0.0814"	"0.049-0.113"	6e-07
"rs11204722"	"Serum 25-Hydroxyvitamin D levels"	"rs3768013"	"chr1:150815411"	"A=0.374, G=0.626"	"1"	"1"	"0.369605"	"0.01488"	"0.011-0.019"	1e-13
"rs11204722"	"Nevus count or cutaneous melanoma"	"rs72704658"	"chr1:150833010"	"C=0.359, T=0.641"	"0.936795062779315"	"1"	"NR"	NA	NA	2e-10
"rs11204722"	"Tea consumption"	"rs10305664"	"chr1:150839686"	"A=0.641, C=0.359"	"0.936795062779315"	"1"	"0.352"	"0.0072"	"0.0041-0.0103"	7e-06
"rs11204722"	"Cutaneous squamous cell carcinoma"	"rs10399947"	"chr1:150861960"	"A=0.364, G=0.636"	"0.957528957528958"	"1"	"0.36"	"0.07"	"0.05-0.09"	7e-09
"rs11204722"	"Neurological blood protein biomarker levels"	"rs2867296"	"chr1:150903234"	"C=0.359, G=0.641"	"0.936795062779315"	"1"	"0.3606"	"0.38761"	"0.28-0.5"	3e-12
"rs11204722"	"Cutaneous malignant melanoma"	"rs8444"	"chr1:150938571"	"A=0.359, G=0.641"	"0.936795062779315"	"1"	"0.6445"	"1.0801"	NA	4e-14
"rs11204722"	"Urate levels"	"rs4970988"	"chr1:150950062"	"A=0.364, G=0.636"	"0.915528864117574"	"0.977822580645161"	"0.36"	"0.028"	"0.018-0.038/"	1e-07
"rs11204722"	"Bitter non-alcoholic beverage consumption"	"rs12405726"	"chr1:150956128"	"A=0.359, G=0.641"	"0.8951322596212"	"0.977510222626079"	"0.3514"	"0.0107"	"0.0074-0.014"	2e-10
"rs2275235"	"Fat body mass"	"rs2230061"	"chr1:150727539"	"A=0.359, G=0.641"	"1"	"1"	"NR"	"0.06"	"0.040-0.080"	4e-08
"rs2275235"	"Monocyte chemoattractant protein-1 levels"	"rs10888395"	"chr1:150762171"	"C=0.626, T=0.374"	"0.936795062779315"	"1"	NA	"0.0814"	"0.049-0.113"	6e-07
"rs2275235"	"Serum 25-Hydroxyvitamin D levels"	"rs3768013"	"chr1:150815411"	"A=0.374, G=0.626"	"0.936795062779315"	"1"	"0.369605"	"0.01488"	"0.011-0.019"	1e-13
"rs2275235"	"Nevus count or cutaneous melanoma"	"rs72704658"	"chr1:150833010"	"C=0.359, T=0.641"	"1"	"1"	"NR"	NA	NA	2e-10
"rs2275235"	"Tea consumption"	"rs10305664"	"chr1:150839686"	"A=0.641, C=0.359"	"1"	"1"	"0.352"	"0.0072"	"0.0041-0.0103"	7e-06
"rs2275235"	"Cutaneous squamous cell carcinoma"	"rs10399947"	"chr1:150861960"	"A=0.364, G=0.636"	"0.978346456692913"	"1"	"0.36"	"0.07"	"0.05-0.09"	7e-09
"rs2275235"	"Neurological blood protein biomarker levels"	"rs2867296"	"chr1:150903234"	"C=0.359, G=0.641"	"1"	"1"	"0.3606"	"0.38761"	"0.28-0.5"	3e-12
"rs2275235"	"Cutaneous malignant melanoma"	"rs8444"	"chr1:150938571"	"A=0.359, G=0.641"	"1"	"1"	"0.6445"	"1.0801"	NA	4e-14
"rs2275235"	"Urate levels"	"rs4970988"	"chr1:150950062"	"A=0.364, G=0.636"	"0.978346456692913"	"1"	"0.36"	"0.028"	"0.018-0.038/"	1e-07
"rs2275235"	"Bitter non-alcoholic beverage consumption"	"rs12405726"	"chr1:150956128"	"A=0.359, G=0.641"	"0.956565131142561"	"0.978041477209715"	"0.3514"	"0.0107"	"0.0074-0.014"	2e-10
"rs11204723"	"Fat body mass"	"rs2230061"	"chr1:150727539"	"A=0.359, G=0.641"	"1"	"1"	"NR"	"0.06"	"0.040-0.080"	4e-08
"rs11204723"	"Monocyte chemoattractant protein-1 levels"	"rs10888395"	"chr1:150762171"	"C=0.626, T=0.374"	"0.936795062779315"	"1"	NA	"0.0814"	"0.049-0.113"	6e-07
"rs11204723"	"Serum 25-Hydroxyvitamin D levels"	"rs3768013"	"chr1:150815411"	"A=0.374, G=0.626"	"0.936795062779315"	"1"	"0.369605"	"0.01488"	"0.011-0.019"	1e-13
"rs11204723"	"Nevus count or cutaneous melanoma"	"rs72704658"	"chr1:150833010"	"C=0.359, T=0.641"	"1"	"1"	"NR"	NA	NA	2e-10
"rs11204723"	"Tea consumption"	"rs10305664"	"chr1:150839686"	"A=0.641, C=0.359"	"1"	"1"	"0.352"	"0.0072"	"0.0041-0.0103"	7e-06
"rs11204723"	"Cutaneous squamous cell carcinoma"	"rs10399947"	"chr1:150861960"	"A=0.364, G=0.636"	"0.978346456692913"	"1"	"0.36"	"0.07"	"0.05-0.09"	7e-09
"rs11204723"	"Neurological blood protein biomarker levels"	"rs2867296"	"chr1:150903234"	"C=0.359, G=0.641"	"1"	"1"	"0.3606"	"0.38761"	"0.28-0.5"	3e-12
"rs11204723"	"Cutaneous malignant melanoma"	"rs8444"	"chr1:150938571"	"A=0.359, G=0.641"	"1"	"1"	"0.6445"	"1.0801"	NA	4e-14
"rs11204723"	"Urate levels"	"rs4970988"	"chr1:150950062"	"A=0.364, G=0.636"	"0.978346456692913"	"1"	"0.36"	"0.028"	"0.018-0.038/"	1e-07
"rs11204723"	"Bitter non-alcoholic beverage consumption"	"rs12405726"	"chr1:150956128"	"A=0.359, G=0.641"	"0.956565131142561"	"0.978041477209715"	"0.3514"	"0.0107"	"0.0074-0.014"	2e-10
"rs4537557"	"Fat body mass"	"rs2230061"	"chr1:150727539"	"A=0.359, G=0.641"	"1"	"1"	"NR"	"0.06"	"0.040-0.080"	4e-08
"rs4537557"	"Monocyte chemoattractant protein-1 levels"	"rs10888395"	"chr1:150762171"	"C=0.626, T=0.374"	"0.936795062779315"	"1"	NA	"0.0814"	"0.049-0.113"	6e-07
"rs4537557"	"Serum 25-Hydroxyvitamin D levels"	"rs3768013"	"chr1:150815411"	"A=0.374, G=0.626"	"0.936795062779315"	"1"	"0.369605"	"0.01488"	"0.011-0.019"	1e-13
"rs4537557"	"Nevus count or cutaneous melanoma"	"rs72704658"	"chr1:150833010"	"C=0.359, T=0.641"	"1"	"1"	"NR"	NA	NA	2e-10
"rs4537557"	"Tea consumption"	"rs10305664"	"chr1:150839686"	"A=0.641, C=0.359"	"1"	"1"	"0.352"	"0.0072"	"0.0041-0.0103"	7e-06
"rs4537557"	"Cutaneous squamous cell carcinoma"	"rs10399947"	"chr1:150861960"	"A=0.364, G=0.636"	"0.978346456692913"	"1"	"0.36"	"0.07"	"0.05-0.09"	7e-09
"rs4537557"	"Neurological blood protein biomarker levels"	"rs2867296"	"chr1:150903234"	"C=0.359, G=0.641"	"1"	"1"	"0.3606"	"0.38761"	"0.28-0.5"	3e-12
"rs4537557"	"Cutaneous malignant melanoma"	"rs8444"	"chr1:150938571"	"A=0.359, G=0.641"	"1"	"1"	"0.6445"	"1.0801"	NA	4e-14
"rs4537557"	"Urate levels"	"rs4970988"	"chr1:150950062"	"A=0.364, G=0.636"	"0.978346456692913"	"1"	"0.36"	"0.028"	"0.018-0.038/"	1e-07
"rs4537557"	"Bitter non-alcoholic beverage consumption"	"rs12405726"	"chr1:150956128"	"A=0.359, G=0.641"	"0.956565131142561"	"0.978041477209715"	"0.3514"	"0.0107"	"0.0074-0.014"	2e-10
"rs2864869"	"Fat body mass"	"rs2230061"	"chr1:150727539"	"A=0.359, G=0.641"	"1"	"1"	"NR"	"0.06"	"0.040-0.080"	4e-08
"rs2864869"	"Monocyte chemoattractant protein-1 levels"	"rs10888395"	"chr1:150762171"	"C=0.626, T=0.374"	"0.936795062779315"	"1"	NA	"0.0814"	"0.049-0.113"	6e-07
"rs2864869"	"Serum 25-Hydroxyvitamin D levels"	"rs3768013"	"chr1:150815411"	"A=0.374, G=0.626"	"0.936795062779315"	"1"	"0.369605"	"0.01488"	"0.011-0.019"	1e-13
"rs2864869"	"Nevus count or cutaneous melanoma"	"rs72704658"	"chr1:150833010"	"C=0.359, T=0.641"	"1"	"1"	"NR"	NA	NA	2e-10
"rs2864869"	"Tea consumption"	"rs10305664"	"chr1:150839686"	"A=0.641, C=0.359"	"1"	"1"	"0.352"	"0.0072"	"0.0041-0.0103"	7e-06
"rs2864869"	"Cutaneous squamous cell carcinoma"	"rs10399947"	"chr1:150861960"	"A=0.364, G=0.636"	"0.978346456692913"	"1"	"0.36"	"0.07"	"0.05-0.09"	7e-09
"rs2864869"	"Neurological blood protein biomarker levels"	"rs2867296"	"chr1:150903234"	"C=0.359, G=0.641"	"1"	"1"	"0.3606"	"0.38761"	"0.28-0.5"	3e-12
"rs2864869"	"Cutaneous malignant melanoma"	"rs8444"	"chr1:150938571"	"A=0.359, G=0.641"	"1"	"1"	"0.6445"	"1.0801"	NA	4e-14
"rs2864869"	"Urate levels"	"rs4970988"	"chr1:150950062"	"A=0.364, G=0.636"	"0.978346456692913"	"1"	"0.36"	"0.028"	"0.018-0.038/"	1e-07
"rs2864869"	"Bitter non-alcoholic beverage consumption"	"rs12405726"	"chr1:150956128"	"A=0.359, G=0.641"	"0.956565131142561"	"0.978041477209715"	"0.3514"	"0.0107"	"0.0074-0.014"	2e-10
"rs3768016"	"Fat body mass"	"rs2230061"	"chr1:150727539"	"A=0.359, G=0.641"	"1"	"1"	"NR"	"0.06"	"0.040-0.080"	4e-08
"rs3768016"	"Monocyte chemoattractant protein-1 levels"	"rs10888395"	"chr1:150762171"	"C=0.626, T=0.374"	"0.936795062779315"	"1"	NA	"0.0814"	"0.049-0.113"	6e-07
"rs3768016"	"Serum 25-Hydroxyvitamin D levels"	"rs3768013"	"chr1:150815411"	"A=0.374, G=0.626"	"0.936795062779315"	"1"	"0.369605"	"0.01488"	"0.011-0.019"	1e-13
"rs3768016"	"Nevus count or cutaneous melanoma"	"rs72704658"	"chr1:150833010"	"C=0.359, T=0.641"	"1"	"1"	"NR"	NA	NA	2e-10
"rs3768016"	"Tea consumption"	"rs10305664"	"chr1:150839686"	"A=0.641, C=0.359"	"1"	"1"	"0.352"	"0.0072"	"0.0041-0.0103"	7e-06
"rs3768016"	"Cutaneous squamous cell carcinoma"	"rs10399947"	"chr1:150861960"	"A=0.364, G=0.636"	"0.978346456692913"	"1"	"0.36"	"0.07"	"0.05-0.09"	7e-09
"rs3768016"	"Neurological blood protein biomarker levels"	"rs2867296"	"chr1:150903234"	"C=0.359, G=0.641"	"1"	"1"	"0.3606"	"0.38761"	"0.28-0.5"	3e-12
"rs3768016"	"Cutaneous malignant melanoma"	"rs8444"	"chr1:150938571"	"A=0.359, G=0.641"	"1"	"1"	"0.6445"	"1.0801"	NA	4e-14
"rs3768016"	"Urate levels"	"rs4970988"	"chr1:150950062"	"A=0.364, G=0.636"	"0.978346456692913"	"1"	"0.36"	"0.028"	"0.018-0.038/"	1e-07
"rs3768016"	"Bitter non-alcoholic beverage consumption"	"rs12405726"	"chr1:150956128"	"A=0.359, G=0.641"	"0.956565131142561"	"0.978041477209715"	"0.3514"	"0.0107"	"0.0074-0.014"	2e-10
"rs1027699"	"Fat body mass"	"rs2230061"	"chr1:150727539"	"A=0.359, G=0.641"	"1"	"1"	"NR"	"0.06"	"0.040-0.080"	4e-08
"rs1027699"	"Monocyte chemoattractant protein-1 levels"	"rs10888395"	"chr1:150762171"	"C=0.626, T=0.374"	"0.936795062779315"	"1"	NA	"0.0814"	"0.049-0.113"	6e-07
"rs1027699"	"Serum 25-Hydroxyvitamin D levels"	"rs3768013"	"chr1:150815411"	"A=0.374, G=0.626"	"0.936795062779315"	"1"	"0.369605"	"0.01488"	"0.011-0.019"	1e-13
