"Query"	"GWAS_Trait"	"RS_Number"	"Position_GRCh37"	"Alleles"	"R2"	"D'"	"Risk_Allele"	"Effect_Size_95_CI"	"Beta_or_OR"	"P_value"
"rs2760140"	"Liver enzyme levels (alkaline phosphatase)"	"rs1883415"	"chr6:24491475"	"A=0.652, C=0.348"	"0.934277505044174"	"0.977428180574555"	"0.33"	"3.1"	"2.50-3.70%"	6e-26
"rs2760139"	"Eosinophil counts"	"rs2760139"	"chr6:24481299"	"A=0.53, C=0.47"	"1"	"1"	"0.29"	"0.1162"	NA	3e-07
"rs2817208"	"Eosinophil counts"	"rs2760139"	"chr6:24481299"	"A=0.53, C=0.47"	"0.833613445378151"	"1"	"0.29"	"0.1162"	NA	3e-07
"rs2817209"	"Eosinophil counts"	"rs2760139"	"chr6:24481299"	"A=0.53, C=0.47"	"1"	"1"	"0.29"	"0.1162"	NA	3e-07
"rs2744567"	"Liver enzyme levels (alkaline phosphatase)"	"rs1883415"	"chr6:24491475"	"A=0.652, C=0.348"	"0.934277505044174"	"0.977428180574555"	"0.33"	"3.1"	"2.50-3.70%"	6e-26
"rs35272459"	"Liver enzyme levels (alkaline phosphatase)"	"rs1883415"	"chr6:24491475"	"A=0.652, C=0.348"	"0.956005443089352"	"0.977755308392316"	"0.33"	"3.1"	"2.50-3.70%"	6e-26
"rs2760132"	"Liver enzyme levels (alkaline phosphatase)"	"rs1883415"	"chr6:24491475"	"A=0.652, C=0.348"	"0.934277505044174"	"0.977428180574555"	"0.33"	"3.1"	"2.50-3.70%"	6e-26
"rs11341050"	"Eosinophil counts"	"rs2760139"	"chr6:24481299"	"A=0.53, C=0.47"	"1"	"1"	"0.29"	"0.1162"	NA	3e-07
"rs72428691"	"Liver enzyme levels (alkaline phosphatase)"	"rs1883415"	"chr6:24491475"	"A=0.652, C=0.348"	"0.956005443089352"	"0.977755308392316"	"0.33"	"3.1"	"2.50-3.70%"	6e-26
"rs2760131"	"Liver enzyme levels (alkaline phosphatase)"	"rs1883415"	"chr6:24491475"	"A=0.652, C=0.348"	"0.934277505044174"	"0.977428180574555"	"0.33"	"3.1"	"2.50-3.70%"	6e-26
"rs2817211"	"Liver enzyme levels (alkaline phosphatase)"	"rs1883415"	"chr6:24491475"	"A=0.652, C=0.348"	"0.934277505044174"	"0.977428180574555"	"0.33"	"3.1"	"2.50-3.70%"	6e-26
"rs2817212"	"Eosinophil counts"	"rs2760139"	"chr6:24481299"	"A=0.53, C=0.47"	"0.979939209726444"	"1"	"0.29"	"0.1162"	NA	3e-07
"rs1126617"	"Liver enzyme levels (alkaline phosphatase)"	"rs1883415"	"chr6:24491475"	"A=0.652, C=0.348"	"0.956005443089352"	"0.977755308392316"	"0.33"	"3.1"	"2.50-3.70%"	6e-26
"rs1883415"	"Liver enzyme levels (alkaline phosphatase)"	"rs1883415"	"chr6:24491475"	"A=0.652, C=0.348"	"1"	"1"	"0.33"	"3.1"	"2.50-3.70%"	6e-26
"rs2744575"	"Liver enzyme levels (alkaline phosphatase)"	"rs1883415"	"chr6:24491475"	"A=0.652, C=0.348"	"1"	"1"	"0.33"	"3.1"	"2.50-3.70%"	6e-26
"rs4646830"	"Liver enzyme levels (alkaline phosphatase)"	"rs1883415"	"chr6:24491475"	"A=0.652, C=0.348"	"1"	"1"	"0.33"	"3.1"	"2.50-3.70%"	6e-26
"rs2817213"	"Liver enzyme levels (alkaline phosphatase)"	"rs1883415"	"chr6:24491475"	"A=0.652, C=0.348"	"0.822898032200358"	"1"	"0.33"	"3.1"	"2.50-3.70%"	6e-26
"rs2744577"	"Liver enzyme levels (alkaline phosphatase)"	"rs1883415"	"chr6:24491475"	"A=0.652, C=0.348"	"0.822898032200358"	"1"	"0.33"	"3.1"	"2.50-3.70%"	6e-26
"rs34193792"	"Liver enzyme levels (alkaline phosphatase)"	"rs1883415"	"chr6:24491475"	"A=0.652, C=0.348"	"1"	"1"	"0.33"	"3.1"	"2.50-3.70%"	6e-26
"rs2744581"	"Eosinophil counts"	"rs2760139"	"chr6:24481299"	"A=0.53, C=0.47"	"0.92101179977818"	"0.979329783902286"	"0.29"	"0.1162"	NA	3e-07
"rs2744583"	"Eosinophil counts"	"rs2760139"	"chr6:24481299"	"A=0.53, C=0.47"	"0.922238586156112"	"1"	"0.29"	"0.1162"	NA	3e-07
"rs7754824"	"Eosinophil counts"	"rs2760139"	"chr6:24481299"	"A=0.53, C=0.47"	"0.826904310111141"	"0.937381404174573"	"0.29"	"0.1162"	NA	3e-07
"rs17247566"	"Liver enzyme levels"	"rs9467160"	"chr6:24441746"	"A=0.242, G=0.758"	"0.848409510010537"	"0.971746575342466"	"0.24"	"0.03"	"0.024-0.044/"	1e-11
"rs12524609"	"Liver enzyme levels"	"rs9467160"	"chr6:24441746"	"A=0.242, G=0.758"	"0.848409510010537"	"0.971746575342466"	"0.24"	"0.03"	"0.024-0.044/"	1e-11
"rs35746336"	"Serum alkaline phosphatase levels"	"rs9467148"	"chr6:24436002"	"A=0.232, G=0.768"	"0.816981671110537"	"0.942223519112927"	"0.27"	"0.05"	"0.04-0.06"	2e-29
"rs2245668"	"Liver enzyme levels (alkaline phosphatase)"	"rs1883415"	"chr6:24491475"	"A=0.652, C=0.348"	"0.892926670992862"	"1"	"0.33"	"3.1"	"2.50-3.70%"	6e-26
"rs75340062"	"Serum alkaline phosphatase levels"	"rs138612106"	"chr6:24428054"	"A=0.828, G=0.172"	"0.929836995038979"	"1"	"NR"	"0.03258"	"0.023-0.042"	1e-11
"rs79747846"	"Serum alkaline phosphatase levels"	"rs138612106"	"chr6:24428054"	"A=0.828, G=0.172"	"0.895408895265423"	"0.963414634146341"	"NR"	"0.03258"	"0.023-0.042"	1e-11
"rs11695"	"Serum alkaline phosphatase levels"	"rs138612106"	"chr6:24428054"	"A=0.828, G=0.172"	"0.929836995038979"	"1"	"NR"	"0.03258"	"0.023-0.042"	1e-11
"rs78206495"	"Serum alkaline phosphatase levels"	"rs138612106"	"chr6:24428054"	"A=0.828, G=0.172"	"0.929836995038979"	"1"	"NR"	"0.03258"	"0.023-0.042"	1e-11
"rs76431798"	"Serum alkaline phosphatase levels"	"rs138612106"	"chr6:24428054"	"A=0.828, G=0.172"	"0.929836995038979"	"1"	"NR"	"0.03258"	"0.023-0.042"	1e-11
"rs149770035"	"Serum alkaline phosphatase levels"	"rs138612106"	"chr6:24428054"	"A=0.828, G=0.172"	"0.929836995038979"	"1"	"NR"	"0.03258"	"0.023-0.042"	1e-11
"rs140904927"	"Serum alkaline phosphatase levels"	"rs138612106"	"chr6:24428054"	"A=0.828, G=0.172"	"0.929836995038979"	"1"	"NR"	"0.03258"	"0.023-0.042"	1e-11
"rs2273606"	"Serum alkaline phosphatase levels"	"rs138612106"	"chr6:24428054"	"A=0.828, G=0.172"	"0.929836995038979"	"1"	"NR"	"0.03258"	"0.023-0.042"	1e-11
"rs79392278"	"Serum alkaline phosphatase levels"	"rs138612106"	"chr6:24428054"	"A=0.828, G=0.172"	"0.929836995038979"	"1"	"NR"	"0.03258"	"0.023-0.042"	1e-11
"rs75437003"	"Serum alkaline phosphatase levels"	"rs138612106"	"chr6:24428054"	"A=0.828, G=0.172"	"0.929836995038979"	"1"	"NR"	"0.03258"	"0.023-0.042"	1e-11
"rs150717082"	"Serum alkaline phosphatase levels"	"rs138612106"	"chr6:24428054"	"A=0.828, G=0.172"	"0.929836995038979"	"1"	"NR"	"0.03258"	"0.023-0.042"	1e-11
"rs79979345"	"Serum alkaline phosphatase levels"	"rs138612106"	"chr6:24428054"	"A=0.828, G=0.172"	"0.929836995038979"	"1"	"NR"	"0.03258"	"0.023-0.042"	1e-11
"rs112170461"	"Serum alkaline phosphatase levels"	"rs138612106"	"chr6:24428054"	"A=0.828, G=0.172"	"0.929836995038979"	"1"	"NR"	"0.03258"	"0.023-0.042"	1e-11
"rs79955416"	"Serum alkaline phosphatase levels"	"rs138612106"	"chr6:24428054"	"A=0.828, G=0.172"	"0.929836995038979"	"1"	"NR"	"0.03258"	"0.023-0.042"	1e-11
"rs74877012"	"Serum alkaline phosphatase levels"	"rs138612106"	"chr6:24428054"	"A=0.828, G=0.172"	"0.929836995038979"	"1"	"NR"	"0.03258"	"0.023-0.042"	1e-11
"rs78721070"	"Serum alkaline phosphatase levels"	"rs138612106"	"chr6:24428054"	"A=0.828, G=0.172"	"0.929836995038979"	"1"	"NR"	"0.03258"	"0.023-0.042"	1e-11
"rs144130638"	"Serum alkaline phosphatase levels"	"rs138612106"	"chr6:24428054"	"A=0.828, G=0.172"	"0.929836995038979"	"1"	"NR"	"0.03258"	"0.023-0.042"	1e-11
"rs75283377"	"Serum alkaline phosphatase levels"	"rs138612106"	"chr6:24428054"	"A=0.828, G=0.172"	"0.929836995038979"	"1"	"NR"	"0.03258"	"0.023-0.042"	1e-11
"rs113933983"	"Serum alkaline phosphatase levels"	"rs138612106"	"chr6:24428054"	"A=0.828, G=0.172"	"0.929836995038979"	"1"	"NR"	"0.03258"	"0.023-0.042"	1e-11
"rs74293227"	"Serum alkaline phosphatase levels"	"rs138612106"	"chr6:24428054"	"A=0.828, G=0.172"	"0.929836995038979"	"1"	"NR"	"0.03258"	"0.023-0.042"	1e-11
"rs75878386"	"Serum alkaline phosphatase levels"	"rs138612106"	"chr6:24428054"	"A=0.828, G=0.172"	"0.929836995038979"	"1"	"NR"	"0.03258"	"0.023-0.042"	1e-11
"rs80133508"	"Serum alkaline phosphatase levels"	"rs138612106"	"chr6:24428054"	"A=0.828, G=0.172"	"0.929836995038979"	"1"	"NR"	"0.03258"	"0.023-0.042"	1e-11
"rs144407090"	"Serum alkaline phosphatase levels"	"rs138612106"	"chr6:24428054"	"A=0.828, G=0.172"	"0.929836995038979"	"1"	"NR"	"0.03258"	"0.023-0.042"	1e-11
"rs79527965"	"Serum alkaline phosphatase levels"	"rs138612106"	"chr6:24428054"	"A=0.828, G=0.172"	"0.929836995038979"	"1"	"NR"	"0.03258"	"0.023-0.042"	1e-11
"rs139385121"	"Serum alkaline phosphatase levels"	"rs138612106"	"chr6:24428054"	"A=0.828, G=0.172"	"0.929836995038979"	"1"	"NR"	"0.03258"	"0.023-0.042"	1e-11
"rs45590133"	"Serum alkaline phosphatase levels"	"rs138612106"	"chr6:24428054"	"A=0.828, G=0.172"	"0.929836995038979"	"1"	"NR"	"0.03258"	"0.023-0.042"	1e-11
"rs45478094"	"Serum alkaline phosphatase levels"	"rs138612106"	"chr6:24428054"	"A=0.828, G=0.172"	"0.929836995038979"	"1"	"NR"	"0.03258"	"0.023-0.042"	1e-11
"rs45448393"	"Serum alkaline phosphatase levels"	"rs138612106"	"chr6:24428054"	"A=0.828, G=0.172"	"0.929836995038979"	"1"	"NR"	"0.03258"	"0.023-0.042"	1e-11
"rs45482500"	"Serum alkaline phosphatase levels"	"rs138612106"	"chr6:24428054"	"A=0.828, G=0.172"	"0.895408895265423"	"0.963414634146341"	"NR"	"0.03258"	"0.023-0.042"	1e-11
"rs45574139"	"Serum alkaline phosphatase levels"	"rs138612106"	"chr6:24428054"	"A=0.828, G=0.172"	"0.929836995038979"	"1"	"NR"	"0.03258"	"0.023-0.042"	1e-11
"rs141430863"	"Serum alkaline phosphatase levels"	"rs138612106"	"chr6:24428054"	"A=0.828, G=0.172"	"0.929836995038979"	"1"	"NR"	"0.03258"	"0.023-0.042"	1e-11
"rs80197580"	"Serum alkaline phosphatase levels"	"rs138612106"	"chr6:24428054"	"A=0.828, G=0.172"	"0.929836995038979"	"1"	"NR"	"0.03258"	"0.023-0.042"	1e-11
"rs76208768"	"Serum alkaline phosphatase levels"	"rs138612106"	"chr6:24428054"	"A=0.828, G=0.172"	"0.929836995038979"	"1"	"NR"	"0.03258"	"0.023-0.042"	1e-11
"rs76014758"	"Serum alkaline phosphatase levels"	"rs138612106"	"chr6:24428054"	"A=0.828, G=0.172"	"0.929836995038979"	"1"	"NR"	"0.03258"	"0.023-0.042"	1e-11
"rs78080290"	"Serum alkaline phosphatase levels"	"rs138612106"	"chr6:24428054"	"A=0.828, G=0.172"	"0.929836995038979"	"1"	"NR"	"0.03258"	"0.023-0.042"	1e-11
"rs78993478"	"Serum alkaline phosphatase levels"	"rs138612106"	"chr6:24428054"	"A=0.828, G=0.172"	"0.929836995038979"	"1"	"NR"	"0.03258"	"0.023-0.042"	1e-11
"rs74293229"	"Serum alkaline phosphatase levels"	"rs138612106"	"chr6:24428054"	"A=0.828, G=0.172"	"0.929836995038979"	"1"	"NR"	"0.03258"	"0.023-0.042"	1e-11
"rs147700372"	"Serum alkaline phosphatase levels"	"rs138612106"	"chr6:24428054"	"A=0.828, G=0.172"	"0.929836995038979"	"1"	"NR"	"0.03258"	"0.023-0.042"	1e-11
"rs201712284"	"Serum alkaline phosphatase levels"	"rs138612106"	"chr6:24428054"	"A=0.828, G=0.172"	"0.929836995038979"	"1"	"NR"	"0.03258"	"0.023-0.042"	1e-11
"rs77387973"	"Serum alkaline phosphatase levels"	"rs138612106"	"chr6:24428054"	"A=0.828, G=0.172"	"0.929836995038979"	"1"	"NR"	"0.03258"	"0.023-0.042"	1e-11
"rs76075294"	"Serum alkaline phosphatase levels"	"rs138612106"	"chr6:24428054"	"A=0.828, G=0.172"	"0.929836995038979"	"1"	"NR"	"0.03258"	"0.023-0.042"	1e-11
"rs147104067"	"Serum alkaline phosphatase levels"	"rs138612106"	"chr6:24428054"	"A=0.828, G=0.172"	"0.929836995038979"	"1"	"NR"	"0.03258"	"0.023-0.042"	1e-11
"rs79382553"	"Serum alkaline phosphatase levels"	"rs138612106"	"chr6:24428054"	"A=0.828, G=0.172"	"0.929836995038979"	"1"	"NR"	"0.03258"	"0.023-0.042"	1e-11
"rs3833457"	"Serum alkaline phosphatase levels"	"rs138612106"	"chr6:24428054"	"A=0.828, G=0.172"	"0.929836995038979"	"1"	"NR"	"0.03258"	"0.023-0.042"	1e-11
"rs1133526"	"Serum alkaline phosphatase levels"	"rs138612106"	"chr6:24428054"	"A=0.828, G=0.172"	"0.929836995038979"	"1"	"NR"	"0.03258"	"0.023-0.042"	1e-11
"rs144069734"	"Serum alkaline phosphatase levels"	"rs138612106"	"chr6:24428054"	"A=0.828, G=0.172"	"0.929836995038979"	"1"	"NR"	"0.03258"	"0.023-0.042"	1e-11
"rs1054862"	"Serum alkaline phosphatase levels"	"rs138612106"	"chr6:24428054"	"A=0.828, G=0.172"	"0.929836995038979"	"1"	"NR"	"0.03258"	"0.023-0.042"	1e-11
"rs1054868"	"Serum alkaline phosphatase levels"	"rs138612106"	"chr6:24428054"	"A=0.828, G=0.172"	"0.929836995038979"	"1"	"NR"	"0.03258"	"0.023-0.042"	1e-11
"rs79664242"	"Serum alkaline phosphatase levels"	"rs138612106"	"chr6:24428054"	"A=0.828, G=0.172"	"0.860997568105996"	"0.962271341463415"	"NR"	"0.03258"	"0.023-0.042"	1e-11
"rs77152962"	"Serum alkaline phosphatase levels"	"rs138612106"	"chr6:24428054"	"A=0.828, G=0.172"	"0.929836995038979"	"1"	"NR"	"0.03258"	"0.023-0.042"	1e-11
"rs77945714"	"Serum alkaline phosphatase levels"	"rs138612106"	"chr6:24428054"	"A=0.828, G=0.172"	"0.929836995038979"	"1"	"NR"	"0.03258"	"0.023-0.042"	1e-11
"rs75820213"	"Serum alkaline phosphatase levels"	"rs138612106"	"chr6:24428054"	"A=0.828, G=0.172"	"0.929836995038979"	"1"	"NR"	"0.03258"	"0.023-0.042"	1e-11
"rs76976894"	"Serum alkaline phosphatase levels"	"rs138612106"	"chr6:24428054"	"A=0.828, G=0.172"	"0.929836995038979"	"1"	"NR"	"0.03258"	"0.023-0.042"	1e-11
"rs71714742"	"Serum alkaline phosphatase levels"	"rs138612106"	"chr6:24428054"	"A=0.828, G=0.172"	"0.929836995038979"	"1"	"NR"	"0.03258"	"0.023-0.042"	1e-11
"rs41271775"	"Serum alkaline phosphatase levels"	"rs138612106"	"chr6:24428054"	"A=0.828, G=0.172"	"0.929836995038979"	"1"	"NR"	"0.03258"	"0.023-0.042"	1e-11
"rs41271777"	"Serum alkaline phosphatase levels"	"rs138612106"	"chr6:24428054"	"A=0.828, G=0.172"	"0.929836995038979"	"1"	"NR"	"0.03258"	"0.023-0.042"	1e-11
"rs146301852"	"Serum alkaline phosphatase levels"	"rs138612106"	"chr6:24428054"	"A=0.828, G=0.172"	"0.929836995038979"	"1"	"NR"	"0.03258"	"0.023-0.042"	1e-11
"rs3827641"	"Serum alkaline phosphatase levels"	"rs138612106"	"chr6:24428054"	"A=0.828, G=0.172"	"0.929836995038979"	"1"	"NR"	"0.03258"	"0.023-0.042"	1e-11
"rs3747772"	"Serum alkaline phosphatase levels"	"rs138612106"	"chr6:24428054"	"A=0.828, G=0.172"	"0.929836995038979"	"1"	"NR"	"0.03258"	"0.023-0.042"	1e-11
"rs3747771"	"Serum alkaline phosphatase levels"	"rs138612106"	"chr6:24428054"	"A=0.828, G=0.172"	"0.929836995038979"	"1"	"NR"	"0.03258"	"0.023-0.042"	1e-11
"rs3469"	"Serum alkaline phosphatase levels"	"rs138612106"	"chr6:24428054"	"A=0.828, G=0.172"	"0.929836995038979"	"1"	"NR"	"0.03258"	"0.023-0.042"	1e-11
"rs41271781"	"Serum alkaline phosphatase levels"	"rs138612106"	"chr6:24428054"	"A=0.828, G=0.172"	"0.929836995038979"	"1"	"NR"	"0.03258"	"0.023-0.042"	1e-11
"rs77627085"	"Serum alkaline phosphatase levels"	"rs138612106"	"chr6:24428054"	"A=0.828, G=0.172"	"0.929836995038979"	"1"	"NR"	"0.03258"	"0.023-0.042"	1e-11
"rs2298061"	"Serum alkaline phosphatase levels"	"rs138612106"	"chr6:24428054"	"A=0.828, G=0.172"	"0.929836995038979"	"1"	"NR"	"0.03258"	"0.023-0.042"	1e-11
"rs2298060"	"Serum alkaline phosphatase levels"	"rs138612106"	"chr6:24428054"	"A=0.828, G=0.172"	"0.929836995038979"	"1"	"NR"	"0.03258"	"0.023-0.042"	1e-11
"rs2298059"	"Serum alkaline phosphatase levels"	"rs138612106"	"chr6:24428054"	"A=0.828, G=0.172"	"0.929836995038979"	"1"	"NR"	"0.03258"	"0.023-0.042"	1e-11
"rs3818936"	"Serum alkaline phosphatase levels"	"rs138612106"	"chr6:24428054"	"A=0.828, G=0.172"	"0.929836995038979"	"1"	"NR"	"0.03258"	"0.023-0.042"	1e-11
"rs80068245"	"Serum alkaline phosphatase levels"	"rs138612106"	"chr6:24428054"	"A=0.828, G=0.172"	"0.929836995038979"	"1"	"NR"	"0.03258"	"0.023-0.042"	1e-11
"rs74954302"	"Serum alkaline phosphatase levels"	"rs138612106"	"chr6:24428054"	"A=0.828, G=0.172"	"0.929836995038979"	"1"	"NR"	"0.03258"	"0.023-0.042"	1e-11
"rs78279590"	"Serum alkaline phosphatase levels"	"rs138612106"	"chr6:24428054"	"A=0.828, G=0.172"	"0.929836995038979"	"1"	"NR"	"0.03258"	"0.023-0.042"	1e-11
"rs74806129"	"Serum alkaline phosphatase levels"	"rs138612106"	"chr6:24428054"	"A=0.828, G=0.172"	"0.929836995038979"	"1"	"NR"	"0.03258"	"0.023-0.042"	1e-11
"rs75603172"	"Serum alkaline phosphatase levels"	"rs138612106"	"chr6:24428054"	"A=0.828, G=0.172"	"0.929836995038979"	"1"	"NR"	"0.03258"	"0.023-0.042"	1e-11
"rs74214076"	"Serum alkaline phosphatase levels"	"rs138612106"	"chr6:24428054"	"A=0.828, G=0.172"	"0.929836995038979"	"1"	"NR"	"0.03258"	"0.023-0.042"	1e-11
"rs112804232"	"Serum alkaline phosphatase levels"	"rs138612106"	"chr6:24428054"	"A=0.828, G=0.172"	"0.929836995038979"	"1"	"NR"	"0.03258"	"0.023-0.042"	1e-11
"rs138612106"	"Serum alkaline phosphatase levels"	"rs138612106"	"chr6:24428054"	"A=0.828, G=0.172"	"1"	"1"	"NR"	"0.03258"	"0.023-0.042"	1e-11
"rs148993886"	"Serum alkaline phosphatase levels"	"rs138612106"	"chr6:24428054"	"A=0.828, G=0.172"	"0.929836995038979"	"1"	"NR"	"0.03258"	"0.023-0.042"	1e-11
"rs116016873"	"Serum alkaline phosphatase levels"	"rs138612106"	"chr6:24428054"	"A=0.828, G=0.172"	"0.929836995038979"	"1"	"NR"	"0.03258"	"0.023-0.042"	1e-11
"rs75832195"	"Serum alkaline phosphatase levels"	"rs138612106"	"chr6:24428054"	"A=0.828, G=0.172"	"0.929836995038979"	"1"	"NR"	"0.03258"	"0.023-0.042"	1e-11
"rs74293231"	"Serum alkaline phosphatase levels"	"rs138612106"	"chr6:24428054"	"A=0.828, G=0.172"	"0.929836995038979"	"1"	"NR"	"0.03258"	"0.023-0.042"	1e-11
