"Query"	"GWAS_Trait"	"RS_Number"	"Position_GRCh37"	"Alleles"	"R2"	"D'"	"Risk_Allele"	"Effect_Size_95_CI"	"Beta_or_OR"	"P_value"
"rs11204413"	"Blood protein levels"	"rs887241"	"chr17:19645938"	"A=0.328, C=0.672"	"0.874192523562427"	"1"	"0.662"	"0.24"	"0.18-0.3"	8e-21
"rs7214841"	"Blood protein levels"	"rs2108967"	"chr17:19638153"	"A=0.328, G=0.672"	"0.874192523562427"	"1"	"0.685"	"0.19320242"	"0.14-0.24"	1e-13
"rs7214841"	"Blood protein levels"	"rs887241"	"chr17:19645938"	"A=0.328, C=0.672"	"0.874192523562427"	"1"	"0.662"	"0.24"	"0.18-0.3"	8e-21
"rs12948735"	"Blood protein levels"	"rs2108967"	"chr17:19638153"	"A=0.328, G=0.672"	"0.977443609022556"	"1"	"0.685"	"0.19320242"	"0.14-0.24"	1e-13
"rs12948735"	"Blood protein levels"	"rs887241"	"chr17:19645938"	"A=0.328, C=0.672"	"0.977443609022556"	"1"	"0.662"	"0.24"	"0.18-0.3"	8e-21
"rs4924793"	"Blood protein levels"	"rs2108967"	"chr17:19638153"	"A=0.328, G=0.672"	"0.977443609022556"	"1"	"0.685"	"0.19320242"	"0.14-0.24"	1e-13
"rs4924793"	"Blood protein levels"	"rs887241"	"chr17:19645938"	"A=0.328, C=0.672"	"0.977443609022556"	"1"	"0.662"	"0.24"	"0.18-0.3"	8e-21
"rs1006554"	"Blood protein levels"	"rs2108967"	"chr17:19638153"	"A=0.328, G=0.672"	"0.977443609022556"	"1"	"0.685"	"0.19320242"	"0.14-0.24"	1e-13
"rs1006554"	"Blood protein levels"	"rs887241"	"chr17:19645938"	"A=0.328, C=0.672"	"0.977443609022556"	"1"	"0.662"	"0.24"	"0.18-0.3"	8e-21
"rs2108967"	"Blood protein levels"	"rs2108967"	"chr17:19638153"	"A=0.328, G=0.672"	"1"	"1"	"0.685"	"0.19320242"	"0.14-0.24"	1e-13
"rs2108967"	"Blood protein levels"	"rs887241"	"chr17:19645938"	"A=0.328, C=0.672"	"1"	"1"	"0.662"	"0.24"	"0.18-0.3"	8e-21
"rs11204414"	"Blood protein levels"	"rs2108967"	"chr17:19638153"	"A=0.328, G=0.672"	"0.977443609022556"	"1"	"0.685"	"0.19320242"	"0.14-0.24"	1e-13
"rs11204414"	"Blood protein levels"	"rs887241"	"chr17:19645938"	"A=0.328, C=0.672"	"0.977443609022556"	"1"	"0.662"	"0.24"	"0.18-0.3"	8e-21
"rs887241"	"Blood protein levels"	"rs2108967"	"chr17:19638153"	"A=0.328, G=0.672"	"1"	"1"	"0.685"	"0.19320242"	"0.14-0.24"	1e-13
"rs887241"	"Blood protein levels"	"rs887241"	"chr17:19645938"	"A=0.328, C=0.672"	"1"	"1"	"0.662"	"0.24"	"0.18-0.3"	8e-21
"rs4646787"	"Blood protein levels"	"rs2108967"	"chr17:19638153"	"A=0.328, G=0.672"	"0.977267508610792"	"1"	"0.685"	"0.19320242"	"0.14-0.24"	1e-13
"rs4646787"	"Blood protein levels"	"rs887241"	"chr17:19645938"	"A=0.328, C=0.672"	"0.977267508610792"	"1"	"0.662"	"0.24"	"0.18-0.3"	8e-21
"rs7221211"	"Blood protein levels"	"rs2108967"	"chr17:19638153"	"A=0.328, G=0.672"	"0.977443609022556"	"1"	"0.685"	"0.19320242"	"0.14-0.24"	1e-13
"rs7221211"	"Blood protein levels"	"rs887241"	"chr17:19645938"	"A=0.328, C=0.672"	"0.977443609022556"	"1"	"0.662"	"0.24"	"0.18-0.3"	8e-21
"rs4925045"	"Response to paliperidone in schizophrenia (CGI-S score)"	"rs9900497"	"chr17:19617393"	"G=0.692, T=0.308"	"0.818333720308948"	"0.926512433502413"	"NR"	"0.1968"	NA	4e-06
"rs12943590"	"Response to paliperidone in schizophrenia (CGI-S score)"	"rs9900497"	"chr17:19617393"	"G=0.692, T=0.308"	"0.818333720308948"	"0.926512433502413"	"NR"	"0.1968"	NA	4e-06
"rs758426"	"Response to paliperidone in schizophrenia (CGI-S score)"	"rs9900497"	"chr17:19617393"	"G=0.692, T=0.308"	"0.818333720308948"	"0.926512433502413"	"NR"	"0.1968"	NA	4e-06
"rs1006556"	"Intraocular pressure"	"rs2228100"	"chr17:19642952"	"C=0.268, G=0.732"	"0.85026184682324"	"0.972132301196341"	"0.7719"	"0.101"	"0.068-0.134"	9e-10
"rs1006556"	"Intraocular pressure"	"rs2072327"	"chr17:19651482"	"G=0.258, T=0.742"	"0.846528612814801"	"0.945022907122033"	"0.7728"	"0.103"	"0.07-0.136"	5e-10
"rs12949521"	"Mean platelet volume"	"rs201766101"	"chr17:19543434"	"C=0.742, G=0.258"	"0.922352941176471"	"1"	"0.730798"	"0.01518085"	"0.01-0.02"	3e-09
"rs1025904"	"Mean platelet volume"	"rs201766101"	"chr17:19543434"	"C=0.742, G=0.258"	"0.922352941176471"	"1"	"0.730798"	"0.01518085"	"0.01-0.02"	3e-09
"rs4598966"	"Mean platelet volume"	"rs201766101"	"chr17:19543434"	"C=0.742, G=0.258"	"0.922352941176471"	"1"	"0.730798"	"0.01518085"	"0.01-0.02"	3e-09
"rs1806922"	"Mean platelet volume"	"rs201766101"	"chr17:19543434"	"C=0.742, G=0.258"	"0.922352941176471"	"1"	"0.730798"	"0.01518085"	"0.01-0.02"	3e-09
"rs9909440"	"Mean platelet volume"	"rs201766101"	"chr17:19543434"	"C=0.742, G=0.258"	"0.922352941176471"	"1"	"0.730798"	"0.01518085"	"0.01-0.02"	3e-09
"rs7223468"	"Mean platelet volume"	"rs201766101"	"chr17:19543434"	"C=0.742, G=0.258"	"0.922352941176471"	"1"	"0.730798"	"0.01518085"	"0.01-0.02"	3e-09
"rs12453452"	"Mean platelet volume"	"rs201766101"	"chr17:19543434"	"C=0.742, G=0.258"	"0.896492003183961"	"0.972511453561016"	"0.730798"	"0.01518085"	"0.01-0.02"	3e-09
"rs12453474"	"Mean platelet volume"	"rs201766101"	"chr17:19543434"	"C=0.742, G=0.258"	"0.896492003183961"	"0.972511453561016"	"0.730798"	"0.01518085"	"0.01-0.02"	3e-09
"rs139921391"	"Mean platelet volume"	"rs201766101"	"chr17:19543434"	"C=0.742, G=0.258"	"0.896492003183961"	"0.972511453561016"	"0.730798"	"0.01518085"	"0.01-0.02"	3e-09
"rs12938816"	"Mean platelet volume"	"rs201766101"	"chr17:19543434"	"C=0.742, G=0.258"	"0.871666071834139"	"0.946122448979592"	"0.730798"	"0.01518085"	"0.01-0.02"	3e-09
"rs11655302"	"Mean corpuscular hemoglobin"	"rs11655302"	"chr17:19603847"	"A=0.293, G=0.707"	"1"	"1"	"NR"	NA	NA	1e-08
"rs12601430"	"Mean corpuscular hemoglobin"	"rs11655302"	"chr17:19603847"	"A=0.293, G=0.707"	"0.884652670160586"	"0.975081802164611"	"NR"	NA	NA	1e-08
"rs11204410"	"Mean corpuscular hemoglobin"	"rs11655302"	"chr17:19603847"	"A=0.293, G=0.707"	"0.884652670160586"	"0.975081802164611"	"NR"	NA	NA	1e-08
"rs66520555"	"Mean corpuscular hemoglobin"	"rs11655302"	"chr17:19603847"	"A=0.293, G=0.707"	"0.804734306398812"	"0.97433238268084"	"NR"	NA	NA	1e-08
"rs34834489"	"Mean corpuscular hemoglobin"	"rs11655302"	"chr17:19603847"	"A=0.293, G=0.707"	"0.804734306398812"	"0.97433238268084"	"NR"	NA	NA	1e-08
"rs11655989"	"Mean corpuscular hemoglobin"	"rs11655302"	"chr17:19603847"	"A=0.293, G=0.707"	"0.804734306398812"	"0.97433238268084"	"NR"	NA	NA	1e-08
"rs11656096"	"Mean corpuscular hemoglobin"	"rs11655302"	"chr17:19603847"	"A=0.293, G=0.707"	"0.804734306398812"	"0.97433238268084"	"NR"	NA	NA	1e-08
"rs1156958"	"Body mass index"	"rs984283"	"chr20:8311462"	"A=0.687, G=0.313"	"0.95358745620731"	"0.976518026565465"	"NR"	NA	NA	3e-08
"rs16960360"	"Response to paliperidone in schizophrenia (CGI-S score)"	"rs9900497"	"chr17:19617393"	"G=0.692, T=0.308"	"0.885672545757525"	"0.952266152362584"	"NR"	"0.1968"	NA	4e-06
"rs35263947"	"Response to paliperidone in schizophrenia (CGI-S score)"	"rs9900497"	"chr17:19617393"	"G=0.692, T=0.308"	"0.885672545757525"	"0.952266152362584"	"NR"	"0.1968"	NA	4e-06
"rs9897570"	"Response to paliperidone in schizophrenia (CGI-S score)"	"rs9900497"	"chr17:19617393"	"G=0.692, T=0.308"	"0.885672545757525"	"0.952266152362584"	"NR"	"0.1968"	NA	4e-06
"rs4924792"	"Response to paliperidone in schizophrenia (CGI-S score)"	"rs9900497"	"chr17:19617393"	"G=0.692, T=0.308"	"0.885672545757525"	"0.952266152362584"	"NR"	"0.1968"	NA	4e-06
"rs9900497"	"Response to paliperidone in schizophrenia (CGI-S score)"	"rs9900497"	"chr17:19617393"	"G=0.692, T=0.308"	"1"	"1"	"NR"	"0.1968"	NA	4e-06
"rs758427"	"Response to paliperidone in schizophrenia (CGI-S score)"	"rs9900497"	"chr17:19617393"	"G=0.692, T=0.308"	"0.818333720308948"	"0.926512433502413"	"NR"	"0.1968"	NA	4e-06
"rs2228100"	"Intraocular pressure"	"rs2228100"	"chr17:19642952"	"C=0.268, G=0.732"	"1"	"1"	"0.7719"	"0.101"	"0.068-0.134"	9e-10
"rs2228100"	"Intraocular pressure"	"rs2072327"	"chr17:19651482"	"G=0.258, T=0.742"	"0.94917212167886"	"1"	"0.7728"	"0.103"	"0.07-0.136"	5e-10
"rs2072327"	"Intraocular pressure"	"rs2228100"	"chr17:19642952"	"C=0.268, G=0.732"	"0.94917212167886"	"1"	"0.7719"	"0.101"	"0.068-0.134"	9e-10
"rs2072327"	"Intraocular pressure"	"rs2072327"	"chr17:19651482"	"G=0.258, T=0.742"	"1"	"1"	"0.7728"	"0.103"	"0.07-0.136"	5e-10
"rs4646785"	"Intraocular pressure"	"rs2228100"	"chr17:19642952"	"C=0.268, G=0.732"	"0.851555666625016"	"1"	"0.7719"	"0.101"	"0.068-0.134"	9e-10
"rs4646785"	"Intraocular pressure"	"rs2072327"	"chr17:19651482"	"G=0.258, T=0.742"	"0.897156213478769"	"1"	"0.7728"	"0.103"	"0.07-0.136"	5e-10
"rs12949049"	"Intraocular pressure"	"rs2228100"	"chr17:19642952"	"C=0.268, G=0.732"	"0.974411992762988"	"1"	"0.7719"	"0.101"	"0.068-0.134"	9e-10
"rs12949049"	"Intraocular pressure"	"rs2072327"	"chr17:19651482"	"G=0.258, T=0.742"	"0.974097331240188"	"1"	"0.7728"	"0.103"	"0.07-0.136"	5e-10
